id,sender,subject,body,label
1604,orders@company.com,Order #8913 confirmed,This email relates to orders and requires appropriate action.,Orders
1605,orders@company.com,Order #4798 delivery update,This email relates to orders and requires appropriate action.,Orders
1606,orders@company.com,Order #8439 delivery update,This email relates to orders and requires appropriate action.,Orders
1607,orders@company.com,Order #1561 confirmed,This email relates to orders and requires appropriate action.,Orders
1608,orders@company.com,Order #7306 delivery update,This email relates to orders and requires appropriate action.,Orders
1609,orders@company.com,Order #8603 delivery update,This email relates to orders and requires appropriate action.,Orders
1610,orders@company.com,Order #4812 confirmed,This email relates to orders and requires appropriate action.,Orders
1611,orders@company.com,Order #6826 delivery update,This email relates to orders and requires appropriate action.,Orders
1612,orders@company.com,Order #9623 confirmed,This email relates to orders and requires appropriate action.,Orders
1613,orders@company.com,Order #4047 confirmed,This email relates to orders and requires appropriate action.,Orders
1614,orders@company.com,Order #9715 delivery update,This email relates to orders and requires appropriate action.,Orders
1615,orders@company.com,Order #2228 shipped,This email relates to orders and requires appropriate action.,Orders
1616,orders@company.com,Order #9809 delivery update,This email relates to orders and requires appropriate action.,Orders
1617,orders@company.com,Order #9988 shipped,This email relates to orders and requires appropriate action.,Orders
1618,orders@company.com,Order #3766 delivery update,This email relates to orders and requires appropriate action.,Orders
1619,orders@company.com,Order #2925 confirmed,This email relates to orders and requires appropriate action.,Orders
1620,orders@company.com,Order #3315 shipped,This email relates to orders and requires appropriate action.,Orders
1621,orders@company.com,Order #6537 shipped,This email relates to orders and requires appropriate action.,Orders
1622,orders@company.com,Order #8152 delivery update,This email relates to orders and requires appropriate action.,Orders
1623,orders@company.com,Order #1284 delivery update,This email relates to orders and requires appropriate action.,Orders
1624,orders@company.com,Order #3272 confirmed,This email relates to orders and requires appropriate action.,Orders
1625,orders@company.com,Order #2502 delivery update,This email relates to orders and requires appropriate action.,Orders
1626,orders@company.com,Order #9291 delivery update,This email relates to orders and requires appropriate action.,Orders
1627,orders@company.com,Order #9990 confirmed,This email relates to orders and requires appropriate action.,Orders
1628,orders@company.com,Order #8291 shipped,This email relates to orders and requires appropriate action.,Orders
1629,orders@company.com,Order #9257 shipped,This email relates to orders and requires appropriate action.,Orders
1630,orders@company.com,Order #2552 shipped,This email relates to orders and requires appropriate action.,Orders
1631,orders@company.com,Order #2782 confirmed,This email relates to orders and requires appropriate action.,Orders
1632,orders@company.com,Order #4732 shipped,This email relates to orders and requires appropriate action.,Orders
1633,orders@company.com,Order #6656 confirmed,This email relates to orders and requires appropriate action.,Orders
1634,orders@company.com,Order #8135 delivery update,This email relates to orders and requires appropriate action.,Orders
1635,orders@company.com,Order #4717 confirmed,This email relates to orders and requires appropriate action.,Orders
1636,orders@company.com,Order #9264 confirmed,This email relates to orders and requires appropriate action.,Orders
1637,orders@company.com,Order #4738 confirmed,This email relates to orders and requires appropriate action.,Orders
1638,orders@company.com,Order #8060 delivery update,This email relates to orders and requires appropriate action.,Orders
1639,orders@company.com,Order #1027 confirmed,This email relates to orders and requires appropriate action.,Orders
1640,orders@company.com,Order #5292 confirmed,This email relates to orders and requires appropriate action.,Orders
1641,orders@company.com,Order #3088 shipped,This email relates to orders and requires appropriate action.,Orders
1642,orders@company.com,Order #6111 confirmed,This email relates to orders and requires appropriate action.,Orders
1643,orders@company.com,Order #3536 delivery update,This email relates to orders and requires appropriate action.,Orders
1644,orders@company.com,Order #5097 confirmed,This email relates to orders and requires appropriate action.,Orders
1645,orders@company.com,Order #8230 confirmed,This email relates to orders and requires appropriate action.,Orders
1646,orders@company.com,Order #6010 confirmed,This email relates to orders and requires appropriate action.,Orders
1647,orders@company.com,Order #3972 confirmed,This email relates to orders and requires appropriate action.,Orders
1648,orders@company.com,Order #4630 confirmed,This email relates to orders and requires appropriate action.,Orders
1649,orders@company.com,Order #8230 confirmed,This email relates to orders and requires appropriate action.,Orders
1650,orders@company.com,Order #4690 confirmed,This email relates to orders and requires appropriate action.,Orders
1651,orders@company.com,Order #7913 shipped,This email relates to orders and requires appropriate action.,Orders
1652,orders@company.com,Order #1841 shipped,This email relates to orders and requires appropriate action.,Orders
1653,orders@company.com,Order #6781 shipped,This email relates to orders and requires appropriate action.,Orders
1654,orders@company.com,Order #2241 confirmed,This email relates to orders and requires appropriate action.,Orders
1655,orders@company.com,Order #9826 delivery update,This email relates to orders and requires appropriate action.,Orders
